1	6 
2	10 
3	10 
4	5 
5	6 
6	10 
7	5 
8	6 
9	4 
10	1 
11	8 
12	3 
13	6 
14	8 
15	8 
16	6 
17	1 
18	3 
19	3 
20	5 
21	7 
22	10 
23	9 
24	2 
25	9 
26	1 
27	10 
28	8 
29	9 
30	9 
31	1 
32	9 
33	8 
34	10 
35	3 
36	10 
37	4 
38	6 
39	10 
40	10 
41	10 
42	10 
43	10 
44	10 
45	1 
46	10 
47	4 
48	1 
49	8 
50	8 
51	6 
52	5 
53	7 
54	2 
55	9 
56	8 
57	9 
58	8 
59	7 
60	10 
61	5 
62	5 
63	8 
64	7 
65	8 
66	10 
67	10 
68	1 
69	10 
70	10 
71	5 
72	10 
73	5 
74	10 
75	8 
76	10 
77	9 
78	7 
79	8 
80	10 
81	9 
82	7 
83	3 
84	10 
85	1 
86	4 
87	4 
88	2 
89	8 
90	3 
91	8 
92	9 
93	4 
94	1 
95	10 
96	2 
97	7 
98	5 
99	8 
100	3 
101	2 
102	3 
103	10 
104	10 
105	9 
106	8 
107	10 
108	10 
109	10 
110	3 
111	10 
112	5 
113	5 
114	9 
115	10 
116	5 
117	10 
118	3 
119	6 
120	5 
121	6 
122	10 
123	8 
124	5 
125	8 
126	9 
127	10 
128	3 
129	9 
130	1 
131	1 
132	3 
133	5 
134	8 
135	2 
136	9 
137	10 
138	7 
139	8 
140	6 
141	4 
142	4 
143	7 
144	3 
145	3 
146	10 
147	1 
148	5 
149	4 
150	7 
151	7 
152	8 
153	9 
154	9 
155	4 
156	5 
157	7 
158	4 
159	3 
160	5 
161	3 
162	9 
163	4 
164	5 
165	2 
166	5 
167	9 
168	10 
169	5 
170	10 
171	9 
172	9 
173	2 
174	7 
175	5 
176	10 
177	3 
178	9 
179	2 
180	4 
181	9 
182	10 
183	5 
184	9 
185	9 
186	10 
187	4 
188	3 
189	10 
190	8 
191	10 
192	3 
193	8 
194	10 
195	4 
196	10 
197	10 
198	1 
199	10 
200	1 
201	9 
202	2 
203	9 
204	6 
205	10 
206	7 
207	5 
208	1 
209	5 
210	6 
211	10 
212	10 
213	10 
214	9 
215	9 
216	6 
217	1 
218	9 
219	8 
220	2 
221	4 
222	4 
223	5 
224	7 
225	6 
226	4 
227	9 
228	7 
229	6 
230	1 
231	2 
232	7 
233	5 
234	1 
235	4 
236	9 
237	9 
238	10 
239	5 
240	10 
241	1 
242	6 
243	10 
244	10 
245	9 
246	6 
247	9 
248	10 
249	7 
250	8 
251	8 
252	8 
253	5 
254	3 
255	6 
256	8 
257	10 
258	2 
259	4 
260	4 
261	9 
262	2 
263	2 
264	7 
265	3 
266	6 
267	10 
268	8 
269	2 
270	1 
271	1 
272	5 
273	1 
274	10 
275	9 
276	2 
277	1 
278	10 
279	9 
