1	1 
2	9 
3	11 
4	12 
5	5 
6	13 
7	3 
8	5 
9	9 
10	6 
11	7 
12	6 
13	1 
14	13 
15	10 
16	3 
17	4 
18	2 
19	7 
20	10 
21	12 
22	10 
23	6 
24	4 
25	2 
26	1 
27	11 
28	7 
29	4 
30	10 
31	10 
32	2 
33	3 
34	6 
35	6 
36	8 
37	9 
38	6 
39	3 
40	7 
41	10 
42	7 
43	8 
44	8 
45	6 
46	12 
47	5 
48	5 
49	2 
50	8 
51	6 
52	8 
53	3 
54	4 
55	5 
56	6 
57	8 
58	4 
59	1 
60	5 
61	6 
62	13 
63	5 
64	3 
65	8 
66	12 
67	4 
68	7 
69	3 
70	4 
71	6 
72	8 
73	13 
74	12 
75	4 
76	11 
77	6 
78	2 
79	8 
80	9 
81	6 
82	3 
83	9 
84	8 
85	4 
86	8 
87	8 
88	1 
89	4 
90	3 
91	9 
92	3 
93	4 
94	12 
95	8 
96	12 
97	4 
98	3 
99	2 
100	3 
101	6 
102	6 
103	10 
104	8 
105	10 
106	10 
107	1 
108	8 
109	5 
110	3 
111	5 
112	4 
113	4 
114	1 
115	2 
116	11 
117	7 
118	4 
119	8 
120	12 
121	12 
122	11 
123	8 
124	9 
125	2 
126	6 
127	13 
128	10 
129	9 
130	7 
131	12 
132	6 
133	10 
134	12 
135	9 
136	13 
137	7 
138	9 
139	5 
140	7 
141	13 
142	4 
143	9 
144	4 
145	6 
146	10 
147	6 
148	6 
149	13 
150	3 
151	11 
152	1 
153	10 
154	3 
155	3 
156	1 
157	7 
158	8 
159	12 
160	1 
161	5 
162	6 
163	4 
164	3 
165	6 
166	12 
167	6 
168	4 
169	11 
170	6 
171	11 
172	4 
173	8 
174	4 
175	9 
176	3 
177	6 
178	11 
179	4 
180	5 
181	13 
182	3 
183	8 
184	1 
185	4 
186	9 
187	4 
188	3 
189	1 
190	3 
191	4 
192	5 
193	12 
194	7 
195	7 
196	8 
197	2 
198	4 
199	11 
200	9 
201	2 
202	9 
203	8 
204	10 
205	3 
206	6 
207	13 
208	4 
209	3 
210	4 
211	12 
212	4 
213	1 
214	6 
215	6 
216	10 
217	9 
218	12 
219	9 
220	12 
221	6 
222	5 
223	11 
224	6 
225	10 
226	4 
227	1 
228	3 
229	12 
230	13 
231	9 
232	10 
233	3 
234	1 
235	12 
236	2 
237	12 
238	10 
239	6 
240	10 
241	13 
242	1 
243	7 
244	10 
245	3 
246	8 
247	3 
248	10 
249	3 
250	7 
251	6 
252	5 
253	1 
254	4 
255	9 
256	10 
257	2 
258	6 
259	10 
260	5 
261	10 
262	4 
263	4 
264	6 
265	12 
266	1 
267	2 
268	6 
269	2 
270	9 
271	2 
272	12 
273	3 
274	3 
275	7 
276	8 
277	8 
278	11 
279	1 
280	6 
281	9 
282	9 
283	3 
284	11 
285	13 
286	8 
287	8 
288	6 
289	6 
290	12 
291	1 
