1	2 
2	9 
3	3 
4	4 
5	5 
6	5 
7	4 
8	2 
9	4 
10	1 
11	1 
12	7 
13	8 
14	3 
15	8 
16	3 
17	1 
18	3 
19	2 
20	4 
21	4 
22	6 
23	1 
24	3 
25	7 
26	9 
27	5 
28	2 
29	4 
30	5 
31	5 
32	3 
33	7 
34	7 
35	8 
36	3 
37	7 
38	5 
39	1 
40	7 
41	3 
42	6 
43	6 
44	1 
45	9 
46	3 
47	6 
48	1 
49	3 
50	7 
51	1 
52	2 
53	9 
54	3 
55	5 
56	1 
57	4 
58	1 
59	5 
60	5 
61	6 
62	7 
63	1 
64	9 
65	1 
66	3 
67	9 
68	8 
69	1 
70	1 
71	5 
72	5 
73	4 
74	6 
75	6 
76	7 
77	5 
78	1 
79	7 
80	5 
81	1 
82	6 
83	3 
84	3 
85	6 
86	5 
87	2 
88	9 
89	5 
90	7 
91	8 
92	4 
93	3 
94	3 
95	4 
96	9 
97	6 
98	1 
99	5 
100	1 
101	1 
102	3 
103	1 
104	5 
105	4 
106	1 
107	1 
108	7 
109	2 
110	7 
111	8 
112	9 
113	6 
114	2 
115	9 
116	1 
117	1 
118	1 
119	8 
120	3 
121	4 
122	9 
123	1 
124	4 
125	5 
126	9 
127	3 
128	3 
129	6 
130	5 
131	3 
132	3 
133	3 
134	9 
135	5 
136	1 
137	8 
138	1 
139	2 
140	9 
141	4 
142	6 
143	4 
144	1 
145	8 
146	9 
147	5 
148	2 
149	1 
150	6 
151	1 
152	5 
153	5 
154	6 
155	9 
156	7 
157	3 
158	7 
159	2 
160	6 
161	3 
162	1 
163	2 
164	8 
165	6 
166	1 
167	5 
168	2 
169	6 
170	1 
171	8 
172	1 
173	2 
174	9 
175	9 
176	2 
177	1 
178	5 
179	3 
180	1 
181	6 
182	8 
183	6 
184	2 
185	3 
186	3 
187	4 
188	5 
189	5 
190	1 
191	9 
192	9 
193	7 
194	4 
195	4 
196	5 
197	2 
198	4 
199	1 
200	1 
201	4 
202	9 
203	9 
204	8 
205	2 
206	7 
207	7 
208	3 
209	1 
210	5 
211	8 
212	7 
213	3 
214	9 
215	1 
216	5 
217	2 
218	4 
219	4 
220	8 
221	8 
222	5 
223	9 
224	1 
225	9 
226	1 
227	1 
228	2 
229	8 
230	9 
231	1 
232	2 
233	8 
234	8 
235	5 
236	1 
237	6 
238	6 
239	4 
240	5 
241	7 
242	8 
243	7 
244	8 
245	5 
246	6 
247	5 
248	1 
249	8 
250	1 
251	5 
252	2 
253	7 
254	4 
255	9 
256	5 
257	7 
258	3 
259	7 
260	3 
261	1 
262	6 
263	3 
264	1 
265	1 
266	6 
267	7 
268	1 
269	8 
270	1 
271	6 
272	8 
273	1 
274	9 
275	3 
276	6 
277	5 
278	6 
279	7 
280	5 
281	5 
282	3 
283	5 
284	3 
285	8 
286	5 
287	1 
288	2 
289	1 
290	5 
291	2 
292	5 
293	1 
294	1 
295	1 
296	3 
297	2 
298	5 
299	5 
300	6 
301	7 
302	5 
303	7 
304	9 
305	9 
306	2 
307	5 
308	1 
309	4 
310	5 
311	7 
312	2 
313	4 
314	1 
315	7 
316	1 
317	7 
318	5 
319	3 
320	7 
321	6 
322	5 
323	2 
324	3 
325	8 
326	8 
327	1 
328	6 
329	8 
330	7 
331	4 
332	5 
333	4 
334	5 
335	7 
336	7 
337	5 
338	1 
339	5 
340	6 
341	9 
342	2 
343	1 
344	9 
345	6 
346	1 
347	3 
348	5 
349	5 
350	2 
351	1 
352	1 
353	3 
354	5 
355	2 
356	1 
357	8 
358	5 
359	7 
360	4 
361	4 
362	6 
363	3 
364	3 
365	3 
366	1 
367	3 
368	8 
369	7 
370	1 
371	5 
372	5 
373	5 
374	5 
375	4 
376	5 
377	2 
378	1 
379	1 
380	4 
381	1 
382	4 
383	7 
384	2 
385	9 
386	7 
387	1 
388	4 
389	7 
390	3 
391	9 
392	1 
393	5 
394	2 
395	5 
396	8 
397	5 
398	5 
399	1 
400	7 
401	8 
402	7 
403	5 
404	6 
405	4 
406	9 
407	1 
408	3 
409	3 
410	1 
411	3 
412	9 
413	8 
414	4 
415	1 
416	1 
417	5 
418	7 
419	1 
420	5 
421	4 
422	5 
423	1 
424	2 
425	5 
426	3 
427	3 
428	5 
429	3 
430	1 
431	8 
432	3 
433	8 
434	9 
435	2 
436	2 
437	3 
438	6 
439	3 
440	2 
441	9 
442	5 
443	1 
444	4 
445	7 
446	9 
447	9 
448	7 
449	1 
450	5 
451	7 
452	2 
453	7 
454	6 
455	5 
456	5 
457	2 
458	6 
459	3 
460	5 
461	2 
462	6 
463	1 
464	4 
465	4 
466	1 
467	9 
468	3 
469	7 
470	7 
471	7 
472	2 
473	4 
474	7 
475	1 
476	1 
477	2 
478	1 
479	9 
480	8 
481	9 
482	6 
483	3 
484	3 
485	2 
486	9 
487	2 
488	2 
489	1 
490	5 
491	8 
492	7 
493	3 
494	1 
495	3 
496	6 
497	5 
498	9 
499	1 
500	4 
501	8 
502	3 
503	7 
504	5 
505	2 
506	3 
507	4 
508	5 
509	1 
510	5 
511	1 
512	9 
513	4 
514	3 
515	1 
516	7 
517	8 
518	2 
519	3 
520	1 
521	4 
522	9 
523	9 
524	5 
525	7 
526	5 
527	1 
528	7 
529	4 
530	6 
531	5 
532	5 
533	4 
534	7 
535	3 
536	8 
537	3 
538	5 
539	3 
540	5 
541	6 
542	2 
543	1 
544	1 
545	6 
546	3 
547	1 
548	2 
549	2 
550	3 
551	5 
552	9 
553	1 
554	2 
555	8 
556	5 
557	2 
558	5 
559	4 
560	2 
561	7 
562	3 
563	8 
564	2 
565	8 
566	4 
567	5 
568	1 
569	3 
570	1 
571	4 
572	1 
573	8 
574	5 
575	6 
576	9 
577	7 
578	4 
579	1 
580	1 
581	8 
582	6 
583	9 
584	1 
585	7 
586	7 
587	1 
588	1 
589	2 
590	2 
591	6 
592	9 
593	3 
594	5 
595	9 
596	5 
597	8 
598	1 
599	8 
600	7 
601	3 
602	8 
603	2 
604	8 
605	8 
606	8 
607	2 
608	1 
609	9 
610	1 
611	6 
612	1 
613	4 
614	5 
615	3 
616	8 
617	6 
618	2 
619	2 
620	7 
621	1 
622	3 
623	1 
624	1 
625	6 
626	1 
627	6 
628	2 
629	6 
630	4 
631	2 
632	4 
633	5 
634	8 
635	3 
636	3 
637	8 
638	3 
639	7 
640	6 
641	3 
642	4 
643	6 
644	9 
645	5 
646	7 
647	1 
648	2 
649	9 
650	6 
651	6 
652	6 
653	6 
654	6 
655	1 
656	1 
657	6 
658	9 
659	6 
660	6 
661	6 
662	6 
663	9 
664	5 
665	3 
666	2 
667	8 
668	5 
669	1 
670	7 
671	5 
672	3 
673	5 
674	1 
675	2 
676	7 
677	7 
678	2 
679	5 
680	3 
681	8 
682	1 
683	8 
684	3 
685	7 
686	1 
687	9 
688	9 
689	7 
690	2 
691	3 
692	6 
693	1 
694	9 
695	3 
696	1 
697	4 
698	1 
699	1 
700	2 
701	1 
702	6 
703	4 
704	6 
705	5 
706	7 
707	6 
708	2 
709	4 
710	9 
711	7 
712	4 
713	2 
714	5 
715	8 
716	2 
717	5 
718	5 
719	3 
720	1 
721	6 
722	6 
723	6 
724	8 
725	3 
726	1 
727	8 
728	7 
729	9 
730	5 
731	2 
732	4 
733	3 
734	7 
735	1 
736	4 
737	6 
738	9 
739	4 
740	5 
741	4 
